,bg_geoid,hc_pop_total,hc_hu_total,hc_workers_textile_apparel,hc_workers_eat_drink,hc_workers_other_retail,hc_workers_other_service,hc_workers_education,hc_workers_other_mfg,hc_workers_total,hc_families_income_below_1k,hc_families_total,hc_families_nw_income_below_1k,hc_families_nw_total,area_acres,zh_FAR,zh_USE_1,zh_USE_2,zh_USE_3,zh_USE_4,zh_USE_5,zh_USE_6,zh_USE_7,zh_USE_8,zh_USE_9,zh_USE_10,zh_USE_11,zh_USE_12,zh_USE_13,zh_USE_14,zh_USE_15,zh_USE_16,zh_USE_17,zh_USE_18,census_tract,name,oi_kid_stay_share,cbd_distance_miles
1264,360470117002,3631.2082510905607,1389.2785275039794,87.72833877798992,44.677866261998055,101.04977066658279,47.455674617999286,23.165038363223786,226.7572786117774,1340.721745285305,41.34017556979609,941.2746647470746,3.9689268903980084,54.02315058844596,975.7418373453112,3.4000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36047011700,"Kings County, NY",0.2155,5.559233429828173
1265,360470117003,3568.2075775078706,1370.4270749905922,85.97323102414929,43.27605450591693,99.2777630622813,47.591718747485984,22.145825156174183,224.10092436712773,1317.3887912745345,40.425651540016325,924.4052130097248,3.7257686187050516,50.86798836439562,968.7260336955943,3.4000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36047011700,"Kings County, NY",0.2155,5.607412988902716
1266,360470118001,3230.062480834635,1115.8182290231457,87.79410537435368,41.247774375775634,123.01971803940353,34.59775588786432,25.016310166289696,253.64223354675653,1366.4062447569222,22.36577577368177,899.9231633916913,0.017859672252281987,3.2396622744939094,825.3390799803449,3.4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36047011800,"Kings County, NY",0.2266,7.913959015122478
1267,360470118002,3290.5741198534733,1191.6150409724578,70.63258838136859,43.38522624619315,116.12258353727928,31.341625269320673,23.354989868647174,266.54088057215904,1390.9379004697546,24.419692969240327,901.6448155138069,0.13382707288052131,4.062268565003172,800.9926659300966,3.4000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36047011800,"Kings County, NY",0.2266,7.840003958998174
1268,360470119001,4122.442929207212,1529.5890190990513,119.8816569758641,52.72683685168081,113.93819979551768,49.91213558220776,29.455643396287503,247.4037558789419,1554.111298327739,46.893241562530484,1061.89606997404,6.050338397959348,62.14491265576837,990.2428404128414,3.401883179983475,1.0,1.0,1.0,1.0,1.0,1.0,0.0007242999936443984,1.0,1.0,1.0,0.0007242999936443984,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36047011900,"Kings County, NY",0.2106,5.165853453276986
1269,360470119002,4477.846599300982,1770.9781248912739,150.69753439714648,63.735036158868276,125.03756152737279,54.96537516675276,36.18091295022547,276.7135368157257,1722.5095729244065,56.99893803006427,1127.6269625732857,11.432944841305401,109.04960375457311,1046.8908419895813,5.834211322404476,1.0,1.0,1.0,1.0,1.0,1.0,0.9228816118377914,0.994739525511179,1.0,1.0,0.9281420863266123,0.994739525511179,0.0,0.0,0.0,0.0,0.0,0.0,36047011900,"Kings County, NY",0.2106,4.81935339045407
1270,360470119003,4410.853430592724,1766.4587103548133,137.0106441721904,64.75505137500953,124.47215974852638,54.382680337951726,40.45570164107049,271.33163488230866,1720.2502926527345,54.665004653685855,1115.8176686032266,10.824077283134816,104.94834146984034,1038.1669759949255,5.480169658280217,1.0,1.0,1.0,1.0,1.0,1.0,0.8000652531846991,1.0,1.0,1.0,0.8000652531846991,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36047011900,"Kings County, NY",0.2106,4.908635384039969
1271,360470121001,3934.6335496466345,1461.8817513498527,108.44356763379977,50.069871349776356,109.83768898797827,48.7318169519158,26.900825420051323,236.31534422847793,1477.397821636322,43.22591858355933,1019.5727957935097,4.499287541941157,49.03461944940893,1009.2964372073016,3.4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36047012100,"Kings County, NY",0.2844,5.292113203303405
1272,360470121002,3799.9481274772575,1423.609072249359,100.61988853647931,48.172394333703046,106.53797121780175,48.142720551428866,25.214936502943956,231.2358009571467,1426.103880313944,40.99694804819184,987.2887842757511,3.3169126801390854,39.3610614914109,1001.3162865072578,3.4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36047012100,"Kings County, NY",0.2844,5.370995536854601
1273,360470122001,3333.3235468571997,1251.599166557079,64.75389087509386,46.38113802309748,110.20221207493536,29.58630574377807,23.983841060268624,265.68331253095755,1402.8551102919037,27.934169455553135,895.6052000669425,0.3064536902000682,4.483569550712406,801.4713172567875,3.4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36047012200,"Kings County, NY",0.2141,7.730390937624943
1274,360470122002,3317.3399212798977,1242.7929280147562,62.4709748299972,46.03225555956672,110.98762173749854,29.080103941615356,25.484924987698548,260.03151904116476,1400.6809189285484,27.4338919961035,895.8970151908242,0.283830958537224,4.299570457248554,796.1462734325348,3.4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36047012200,"Kings County, NY",0.2141,7.780939992314381
1275,360470122003,3244.861384934614,1215.8351448259425,59.07266915205072,44.969958792183,110.23075934411631,28.126161743485874,27.509605053851587,245.96338014997838,1375.9775677688076,26.251015757466092,878.0967399897384,0.2655062046852287,4.028406251180101,789.3102923109159,3.4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36047012200,"Kings County, NY",0.2141,7.828209806845134
1276,360470126001,3155.1619940037754,1183.4735457004083,49.378159450259076,45.20765630667469,115.1655078047083,27.794636875107734,37.31157314890888,212.93250650639348,1365.0848390512265,23.423528784520535,874.0541147179392,0.1914404044783524,2.7929481656676995,807.1763662758901,3.3999999999999995,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36047012600,"Kings County, NY",0.2039,8.027376232785361
1277,360470126002,3200.038712568361,1169.017950761952,57.80277373105602,43.61096483771975,114.5422039109092,28.087360906922132,32.879480043919074,228.48531236939326,1374.084633226782,21.550921364901512,883.2854147745485,0.05277244200310059,2.742376887765017,820.982567464197,3.4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36047012600,"Kings County, NY",0.2039,8.034548844251637
1278,360470126003,3217.6273657264856,1164.8053004908809,61.282302732822075,42.56348748419074,117.66846564512902,29.993315063396818,36.72989906951331,226.2449677955552,1387.2090924726187,21.361307975725868,898.841041496577,0.021564180836981927,1.9363817052991212,826.3692368374768,3.4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36047012600,"Kings County, NY",0.2039,8.150857988707136
1279,360470127001,4178.227151833893,1768.1238736389707,140.90176645202175,71.28627699046243,113.47315063379979,58.231767648279146,44.67167608591907,263.48993934690526,1649.660474486038,62.911882090732675,1022.0584287195703,15.549700690015714,184.6848668660528,1102.806514175061,6.1775233509786815,0.9282509873349345,0.9282509873349345,0.9282509873349345,1.0,1.0,1.0,0.8838701495902642,0.8838701495902642,1.0,1.0,1.0,0.8838701495902642,0.07174901266506552,0.07174901266506552,0.0,0.07174901266506552,0.0,0.0,36047012700,"Kings County, NY",0.3202,4.569002976075606
1280,360470127002,4307.837909392685,1808.6542754078187,145.87700504361524,71.17123881304478,117.72120382696623,58.76292204650395,42.15134340759588,272.23633994301593,1691.6721468542926,63.14605265648648,1063.0761968014444,14.649212351938171,168.4274814864942,1081.3350303188338,6.093551702954033,0.9481398272979548,0.9481398272979548,0.9481398272979548,1.0,1.0,1.0,0.9247519015594463,0.9247519015594463,1.0,1.0,1.0,0.9247519015594463,0.051860172702045224,0.051860172702045224,0.0,0.051860172702045224,0.0,0.0,36047012700,"Kings County, NY",0.3202,4.651104835185105
1281,360470127003,4123.449567810921,1703.1248342617039,145.42668152967332,67.60086535079078,108.59695461517583,55.04330388731914,40.07645063115701,257.4564152147529,1588.454254549425,61.364619346291114,1006.3048615116155,14.39667713389747,155.7972881530317,1052.0681738005826,6.1960777914476015,0.9318897845225078,0.9318897845225078,0.9318897845225078,1.0,1.0,1.0,0.8828703366606072,0.8828703366606072,1.0,1.0,1.0,0.8828703366606072,0.06811021547749214,0.06811021547749214,0.0,0.06811021547749214,0.0,0.0,36047012700,"Kings County, NY",0.3202,4.552713714713609
1282,360470129011,4219.672059958245,1813.7326296658648,133.2940047306702,73.98790178759884,119.17938074689303,60.486718524911815,51.45705700255763,265.9363465366645,1711.482075802297,60.65325624760826,1037.0701302231334,17.546805005032894,227.83784365672216,1123.8537029445458,6.088517753714594,0.9221389236774515,0.9221389236774515,0.9221389236774515,1.0,1.0,1.0,0.9000094852488029,0.9000094852488029,1.0,1.0,1.0,0.9000094852488029,0.0778610763225485,0.0778610763225485,0.0,0.0778610763225485,0.0,0.0,36047012901,"Kings County, NY",0.3339,4.579677949236096
1283,360470129012,4294.5047026473985,1839.2897457765594,137.5348747506707,73.76886736313877,121.30002123430651,60.72273154148796,49.32106642038057,271.5986460406975,1733.9747017730635,62.13873264468721,1062.3666494887273,16.320814434910258,202.18792798356287,1087.7738174349574,6.0813682033193075,0.9387452845936822,0.9387452845936822,0.9387452845936822,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9184032337638555,0.9184032337638555,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9184032337638555,0.061254715406317654,0.061254715406317654,0.0,0.061254715406317654,0.0,0.0,36047012901,"Kings County, NY",0.3339,4.651470777695105
1284,360470129013,4342.117645329289,1842.4655960961702,138.86788760333383,72.1239378339411,122.75154967022436,60.40874736125179,47.61468431589767,273.25155045816354,1742.5354909696057,61.84845360753001,1082.3540179848985,15.098531854141461,181.83554999044028,1082.3962773814073,6.047108426614753,0.9797108177600141,0.9797108177600141,0.9797108177600141,1.0,1.0,1.0,0.9480487242783662,0.9601002314468267,1.0,1.0,0.9879484928315396,0.9601002314468267,0.020289182239985895,0.020289182239985895,0.0,0.020289182239985895,0.0,0.0,36047012901,"Kings County, NY",0.3339,4.726336074822707
1285,360470129021,4235.5723449061215,1846.661333818547,129.04099384489754,73.4684173737863,124.37982573690701,62.784407491611006,57.765842709953,266.847758498522,1768.0876152132853,57.56162287961892,1055.3568478430466,17.491956750790738,235.09449027124958,1152.5100115299051,6.0656878707634965,0.9380254759969497,0.9380254759969497,0.9380254759969497,1.0,1.0,1.0,0.9216035083060755,0.9216035083060755,1.0,1.0,1.0,0.9216035083060755,0.061974524003050264,0.061974524003050264,0.0,0.061974524003050264,0.0,0.0,36047012902,"Kings County, NY",0.2806,4.685263093352344
1286,360470129022,4315.814538503629,1866.3696221866915,131.39502630922647,73.1579106772644,125.93899251283143,63.1292669666262,54.46794461843946,272.35592419347864,1781.4004275717627,59.06505387223574,1079.3724631878176,16.813414899656742,219.02036170337948,1126.9430949953942,6.058766909121282,0.9785580479555966,0.9785580479555966,0.9785580479555966,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9638663206752762,0.9638663206752762,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9638663206752762,0.021441952044403224,0.021441952044403224,0.0,0.021441952044403224,0.0,0.0,36047012902,"Kings County, NY",0.2806,4.74130255838278
1287,360470129023,4349.0128905643205,1864.2621149439437,132.22862154047462,71.95658411755895,126.01733616250075,62.98939534469107,50.295333908179146,273.312343712014,1778.3568875563685,59.5769528214065,1095.6248412161192,15.65277479439372,196.05132652386317,1085.6016058427886,5.981731099743366,1.0,1.0,1.0,1.0,1.0,1.0,0.9929734999012945,1.0,1.0,1.0,0.9929734999012945,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36047012902,"Kings County, NY",0.2806,4.813203273195477
1288,360470130001,3167.6470697736895,1182.5388155142841,49.82124001929936,45.25429507573456,116.76246907206789,27.95091558243892,38.926905586475016,211.58476786716471,1374.6387621710944,22.8849995052835,881.9986978908299,0.15504306737222387,2.4128309891962165,834.5318071623199,3.4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36047013000,"Kings County, NY",0.236,8.084346594800852
1289,360470130003,3250.270076901636,1220.567406238201,50.81937627984436,46.83250673141029,126.1026232636339,30.677979217712423,46.496859190680276,206.99226007607646,1426.1401421946662,24.304053582155614,923.4828430075703,0.20307437454765995,1.7429877756502208,841.0188864641852,3.3579461610945733,0.9824775671227389,0.9824775671227389,0.9824775671227389,1.0,1.0,1.0,0.017522432877261136,1.0,1.0,1.0,0.017522432877261136,1.0,0.017522432877261136,0.017522432877261136,0.0,0.017522432877261136,0.0,0.0,36047013000,"Kings County, NY",0.236,8.29881301195517
1290,360470131001,4322.485450727563,1831.2537746363284,130.71201090840827,70.6589820099789,122.80386048827611,60.820978949145335,47.63177250639782,271.35051929285004,1747.7268880796191,58.998945468081985,1089.242711358803,14.385804743488762,172.87735008844606,1072.7343297743632,5.716576623811156,1.0,1.0,1.0,1.0,1.0,1.0,0.8909910091581374,1.0,1.0,1.0,0.8909910091581374,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36047013100,"Kings County, NY",0.2467,4.835929824078689
1291,360470131002,4328.864450739403,1819.697635377711,128.31689606136072,70.00246052565856,122.00339594993824,60.00815692250164,47.96179654079401,269.75600318724327,1746.2989720152993,57.60789703483959,1093.1117440018083,13.559659293261625,161.83706726604524,1053.0612691456506,5.570548755207007,1.0,1.0,1.0,1.0,1.0,1.0,0.8348264443103872,1.0,1.0,1.0,0.8348264443103872,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36047013100,"Kings County, NY",0.2467,4.872968993178193
1292,360470131003,4194.501737699753,1737.920695932152,117.74138848373657,66.56836039825104,119.23081290311116,56.98912858007777,50.803202035322165,253.25906219922717,1709.97025962747,52.108582333757205,1069.7673283399195,11.259799207371676,135.57714946876587,1043.8549294453553,5.237933303399009,1.0,1.0,1.0,1.0,1.0,1.0,0.706897424384234,1.0,1.0,1.0,0.706897424384234,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36047013100,"Kings County, NY",0.2467,4.985880573781143
1293,360470131004,4351.8330296885915,1799.6938399884732,129.01324231168334,68.11093978613113,122.38840009864305,56.50067822338936,46.43655176808568,267.50580442551217,1734.9420009303308,56.0763257112823,1101.324910077083,11.894495342879605,132.50673581385303,1037.5526615548504,5.4826112214615765,1.0,1.0,1.0,1.0,1.0,1.0,0.8010043159467606,1.0,1.0,1.0,0.8010043159467606,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36047013100,"Kings County, NY",0.2467,4.904596554980797
1294,360470133001,4244.251761374416,1745.650140473037,118.32127998811315,66.6088155005791,120.63098377449116,55.49313573646598,49.208601109627416,256.42432901079223,1713.392803279616,51.88078898472689,1081.7987244781964,10.47901372095426,118.06887160571374,1043.1563196137615,4.9476914563462335,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.5952659447485514,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.5952659447485514,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,36047013300,"Kings County, NY",0.2239,5.001911184648913
1295,360470133002,4189.38518293771,1718.6713952186299,115.48690022894081,65.59886586322658,120.43316128071382,53.87741023218023,48.204572926816006,252.65639814154792,1692.090349856486,50.182326393349044,1070.4061764256319,9.783821272699543,105.55384800723594,1038.0701688798638,4.804402098869821,1.0,1.0,1.0,1.0,1.0,1.0,0.5401546534114698,1.0,1.0,1.0,0.5401546534114698,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36047013300,"Kings County, NY",0.2239,5.040634337691209
1296,360470133003,4147.198519250299,1695.219969456361,113.15260786005435,64.46249355736767,120.88552672373619,52.745534543996634,47.968931352041174,248.93478479505183,1678.322835722947,48.87821855369492,1064.5270619364821,9.195392423561021,95.68369359713093,1033.597180682306,4.4803571760617835,1.0,1.0,1.0,1.0,1.0,1.0,0.4155219907929936,1.0,1.0,1.0,0.4155219907929936,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36047013300,"Kings County, NY",0.2239,5.087092464695234
1297,360470133004,4139.051182427716,1690.0986310210308,111.26924136116382,63.66376125706091,123.35355646072671,52.17298148210248,48.08382180917795,247.52471165690463,1681.9070136173657,47.46791845144748,1067.2351985653509,8.669816835639509,84.62522964665735,986.5445834694787,3.8489648984294327,1.0,1.0,1.0,1.0,1.0,1.0,0.17267880708824324,1.0,1.0,1.0,0.17267880708824324,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36047013300,"Kings County, NY",0.2239,5.132973871450589
1298,360470134001,3166.1183094580215,1149.9615056081807,60.47524714188563,42.43890539832174,121.61789226281,30.842840182511914,41.02833593741773,206.07733906820343,1372.3889849290035,23.028737568859682,896.5756690021877,0.07174147100506326,1.2860986524310318,834.6362722958263,3.4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36047013400,"Kings County, NY",0.2166,8.362776911339166
1299,360470134002,3246.9258434874,1230.8951288478106,48.82008802520062,45.91646704565048,128.45125594255396,31.20300380505009,49.46597984313454,203.60016715183153,1433.0474563751166,24.04782855688357,926.0696340273275,0.26099941428024354,1.7136380602440884,818.7920656244613,3.3141872217082686,0.9642446757117787,0.9642446757117787,0.9642446757117787,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.035755324288221195,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.035755324288221195,0.9999999999999999,0.035755324288221195,0.035755324288221195,0.0,0.035755324288221195,0.0,0.0,36047013400,"Kings County, NY",0.2166,8.360917582258486
1300,360470134003,3252.223847445907,1211.8063993922656,55.67990332590155,44.40224387690907,130.27931458147447,32.417596193730425,46.58223938590692,204.6195587478334,1422.4850331206228,24.221266511803602,927.842258117342,0.35783250022742896,1.9569838506638546,828.628552587176,3.1403725675453122,0.8918219031438801,0.8918219031438801,0.8918219031438801,1.0,1.0,1.0,0.10817809685611984,1.0,1.0,1.0,0.10817809685611984,1.0,0.10817809685611984,0.10817809685611984,0.0,0.10817809685611984,0.0,0.0,36047013400,"Kings County, NY",0.2166,8.460339481230541
1301,360470135001,4056.293960413147,1651.8822446001607,105.44916829431988,60.73862423078404,124.71705779628311,51.63666267804863,47.96940229787434,241.25693161785927,1662.4188252133383,44.02374691193848,1057.3516788055142,6.951049899315992,65.50440345298958,1021.1699720930518,3.4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36047013500,"Kings County, NY",0.2175,5.224394071569379
1302,360470135002,4014.520720762749,1617.0628854798626,103.07611109267691,58.36157320670647,124.4019320800825,50.86328976974207,45.6963376086173,239.76448451348966,1636.5175564900837,42.10914396287591,1052.2219253728258,5.626297401447462,50.16872380137821,1027.5158303215676,3.4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36047013500,"Kings County, NY",0.2175,5.287769409565741
1303,360470135003,4197.017437378456,1664.8755121293839,115.11508512050314,60.646978842229586,123.53566014993187,51.76448370525304,44.80856341211337,250.31282628575076,1673.0137913061533,46.47315672597816,1084.8989130555797,7.884388505288643,73.58336026830446,1023.6853639564213,3.6695349691675583,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.1036672958336762,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.1036672958336762,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,36047013500,"Kings County, NY",0.2175,5.143367056978098
1304,360470136001,3218.4777089947634,1208.7764236757337,55.006649946050864,41.97467593124849,131.40422041575198,34.72547748884011,47.00527473259893,199.1375438458802,1407.6176963486027,24.176297508800136,917.1928307091439,0.622367252383677,2.5331256417006167,802.7964442129605,2.9248265691235096,0.8020110704681289,0.8020110704681289,0.8020110704681289,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.197988929531871,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.197988929531871,0.9999999999999999,0.197988929531871,0.197988929531871,0.0,0.197988929531871,0.0,0.0,36047013600,"Kings County, NY",0.2932,8.577123677376102
1305,360470136002,3194.734153328798,1205.2527393981104,56.875717887867985,40.98631806271387,131.16647014152207,36.50430869488189,46.51136560563144,195.21810975630336,1398.933155435444,23.911458851191515,909.4183738136728,0.7951904768536548,2.870848410831929,842.9814395772396,2.5291446057983076,0.6371435857492949,0.6371435857492949,0.6371435857492949,1.0,1.0,1.0,0.36285641425070514,1.0,1.0,1.0,0.36285641425070514,1.0,0.36285641425070514,0.36285641425070514,0.0,0.36285641425070514,0.0,0.0,36047013600,"Kings County, NY",0.2932,8.67885917776566
1306,360470136003,3341.756418384233,1272.4843781408,53.80980285739097,45.35275331525687,139.55694739402534,36.53695361644488,51.08032462319222,203.67879056038853,1476.358032290065,24.670909609586737,953.6616192198343,0.7361860456291889,2.811768077250104,802.4709119240795,2.548744287808653,0.645310119920272,0.645310119920272,0.645310119920272,1.0,1.0,1.0,0.35468988007972807,1.0,1.0,1.0,0.35468988007972807,1.0,0.35468988007972807,0.35468988007972807,0.0,0.35468988007972807,0.0,0.0,36047013600,"Kings County, NY",0.2932,8.62574261112979
1307,360470136004,3350.819204891735,1282.3795283028228,51.10836450361772,45.96309004828748,138.6098347435342,34.34327113202879,51.9518893979849,206.53982751410283,1483.1975616696182,24.948913192598006,957.658200743073,0.6123407129206464,2.467858438103647,777.0191099045647,2.767203676543434,0.7363348652264309,0.7363348652264309,0.7363348652264309,1.0,1.0,1.0,0.26366513477356923,1.0,1.0,1.0,0.26366513477356923,1.0,0.26366513477356923,0.26366513477356923,0.0,0.26366513477356923,0.0,0.0,36047013600,"Kings County, NY",0.2932,8.517522986558173
1308,360470137001,4037.0127248636327,1613.7763221201465,103.5038513933871,57.58254568112468,125.04601323178403,51.49642018503803,42.78122135274692,243.28480761016496,1629.7383810946799,42.08230321251118,1061.301210679241,4.859962471537211,43.31582957697879,1036.7289658445522,3.4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36047013700,"Kings County, NY",0.2255,5.320134676216871
1309,360470137002,4004.534543257059,1603.378177615975,100.8268376929681,56.87613980778622,124.99073726647754,51.57669920726214,41.34805507901412,243.22792755810727,1613.8388330807884,41.762618055854645,1055.8142066983291,4.062160708683596,37.494063469026706,1016.0735184536838,3.4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36047013700,"Kings County, NY",0.2255,5.364608846830855
1310,360470137003,3885.176699104592,1555.2616351913305,94.5282583376956,54.28503682280103,122.14711308362044,51.22062723673521,38.86514670648739,238.75486305531896,1563.0665725067981,39.96563776925053,1027.4052979330243,2.754713161358632,28.105008667147,1010.5527302872956,3.4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36047013700,"Kings County, NY",0.2255,5.450997881008155
1311,360470138001,3273.2573861946953,1248.0138518938272,55.92235554488891,44.57698434643224,135.33690794008007,39.12130460266251,48.003384005933945,197.46020439233297,1442.8783879000027,24.838486175397033,932.2037689228539,0.9319777750458633,3.2039606922203663,823.3408743758175,2.444667905433329,0.6019449605972202,0.6019449605972202,0.6019449605972202,1.0,1.0,1.0,0.39805503940277975,1.0,1.0,1.0,0.39805503940277975,1.0,0.39805503940277975,0.39805503940277975,0.0,0.39805503940277975,0.0,0.0,36047013800,"Kings County, NY",0.279,8.76034868027333
1312,360470138002,3173.8283428622594,1215.2153281536116,54.57764732109553,44.56245905108555,132.83011539527675,39.110937633928366,47.250642132425675,190.193311155198,1404.86784326667,23.89728061598216,907.2427066031092,1.0169502191679969,3.460489730935138,800.5607117364448,2.4446679054333282,0.6019449605972202,0.6019449605972202,0.6019449605972202,1.0,1.0,1.0,0.3980550394027797,1.0,1.0,1.0,0.3980550394027797,1.0,0.3980550394027797,0.3980550394027797,0.0,0.3980550394027797,0.0,0.0,36047013800,"Kings County, NY",0.279,8.831814190841913
1313,360470138003,3046.3776946806,1162.6964055857093,53.0592897177236,43.12844944920613,125.64004108727758,37.52108565696318,45.05373217047274,180.74737053474533,1342.6581746079576,22.546453176380346,872.9404530512015,1.1367001716642142,4.308600396190204,806.6386732509014,2.4446679054333282,0.6019449605972202,0.6019449605972202,0.6019449605972202,1.0,1.0,1.0,0.3980550394027797,1.0,1.0,1.0,0.3980550394027797,1.0,0.3980550394027797,0.3980550394027797,0.0,0.3980550394027797,0.0,0.0,36047013800,"Kings County, NY",0.279,8.932589243292965
1314,360470139001,3651.424975865866,1458.1695676312056,84.21437946125346,49.150340350965465,113.10574254978866,50.01330525201814,35.87761753750718,228.7473041315045,1464.555290683842,37.49710852857648,965.7208849450992,1.5158147380777165,18.00834754844455,1011.5859782870291,3.4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36047013900,"Kings County, NY",0.3005,5.602301521582194
1315,360470139002,3546.9531921940425,1406.4210260890986,83.04351550862437,47.18983925646193,107.67971454485347,49.37365671433593,30.263363248891515,227.38862667680678,1404.7551114292785,36.86602306276016,935.2227954294967,1.1161100802237032,13.752654413867859,1017.1352581893702,3.4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36047013900,"Kings County, NY",0.3005,5.617948711461189
1316,360470139003,3692.5235346251247,1459.530710631345,88.62637661633013,49.954450689030814,113.3758877290208,50.22999953106609,30.006752376323536,234.9142464820549,1457.3002334722726,38.34180975254339,973.8842454653952,1.2803877507973689,15.659495215915324,973.5767064409339,3.3999999999999995,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36047013900,"Kings County, NY",0.3005,5.540617067311201
1317,360470139004,3851.675451479387,1517.558583335066,94.32886245880819,52.78338581680303,119.45193578723013,51.43618116414104,34.02937114539829,238.44576049307852,1526.704688646897,39.06274550941883,1015.6000118634144,2.0586762623877677,23.051977567893278,1002.9903304877802,3.4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36047013900,"Kings County, NY",0.3005,5.461720461298509
